Query	Subject	Percent identity	Length	Mismatches	Gaps	Query start	Query end	Subject start	Subject end	Expect value	Bit score
NODE_19_length_81488_cov_7.445176	IncX-SG17-135.gb	86.957	23	3	0	43878	43900	17515	17493	6.6	28.3
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	89.655	29	3	0	664281	664309	11332	11360	0.039	39.2
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	85.294	34	5	0	241297	241330	22842	22809	0.039	39.2
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	85.294	34	5	0	241297	241330	24917	24884	0.039	39.2
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	86.667	30	4	0	594876	594905	14621	14592	0.14	37.4
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	92	25	2	0	241220	241244	23938	23962	0.14	37.4
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	88.889	27	3	0	334206	334232	7432	7406	0.48	35.6
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	92	25	1	1	450479	450502	861	885	1.7	33.7
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	83.871	31	5	0	28870	28900	7429	7399	1.7	33.7
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	92	25	1	1	109004	109027	17743	17719	1.7	33.7
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	92	25	1	1	109004	109027	18412	18388	1.7	33.7
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	79.07	43	5	2	39033	39074	335	374	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	189270	189286	4664	4648	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	88	25	3	0	45132	45156	7384	7408	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	545494	545510	7730	7714	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	380108	380124	8382	8398	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	95	20	1	0	273939	273958	12994	12975	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	95	20	1	0	426236	426255	13176	13195	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	95	20	1	0	365246	365265	14608	14589	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	241675	241691	15310	15326	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	177795	177811	15746	15730	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	839358	839374	16573	16589	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	85.185	27	4	0	184302	184328	19282	19308	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	649990	650006	19913	19897	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	100	17	0	0	451873	451889	21545	21561	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	88.889	27	2	1	241220	241245	24996	24970	5.8	31.9
NODE_1_length_877666_cov_5.383075	IncX-SG17-135.gb	95	20	1	0	457337	457356	27023	27004	5.8	31.9
NODE_20_length_69376_cov_5.696053	IncX-SG17-135.gb	100	18	0	0	37728	37745	10643	10660	0.13	33.7
NODE_20_length_69376_cov_5.696053	IncX-SG17-135.gb	95	20	1	0	46109	46128	8398	8379	0.46	31.9
NODE_20_length_69376_cov_5.696053	IncX-SG17-135.gb	84.615	26	4	0	4780	4805	6288	6263	1.6	30.1
NODE_20_length_69376_cov_5.696053	IncX-SG17-135.gb	100	16	0	0	42863	42878	14138	14123	1.6	30.1
NODE_20_length_69376_cov_5.696053	IncX-SG17-135.gb	100	15	0	0	67115	67129	5112	5098	5.6	28.3
NODE_20_length_69376_cov_5.696053	IncX-SG17-135.gb	100	15	0	0	67429	67443	22538	22552	5.6	28.3
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	84.615	26	4	0	15827	15852	5114	5139	1.6	30.1
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	87.5	24	3	0	5723	5746	7088	7111	1.6	30.1
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	90.476	21	2	0	28164	28184	7493	7513	1.6	30.1
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	100	16	0	0	17027	17042	12553	12538	1.6	30.1
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	94.737	19	1	0	1426	1444	23167	23149	1.6	30.1
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	84	25	4	0	4336	4360	2173	2149	5.4	28.3
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	100	15	0	0	16574	16588	2979	2993	5.4	28.3
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	86.957	23	3	0	43255	43277	21599	21577	5.4	28.3
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	100	15	0	0	13257	13271	22637	22651	5.4	28.3
NODE_21_length_66768_cov_4.692248	IncX-SG17-135.gb	100	15	0	0	6206	6220	24210	24196	5.4	28.3
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	90.909	22	2	0	16384	16405	330	351	0.44	31.9
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	84.615	26	4	0	49158	49183	7429	7404	1.5	30.1
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	94.737	19	1	0	29793	29811	16291	16309	1.5	30.1
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	100	16	0	0	65676	65691	20382	20367	1.5	30.1
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	86.957	23	3	0	53699	53721	8020	8042	5.3	28.3
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	94.444	18	1	0	18726	18743	12553	12536	5.3	28.3
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	94.444	18	1	0	44554	44571	15008	15025	5.3	28.3
NODE_22_length_65858_cov_5.493667	IncX-SG17-135.gb	100	15	0	0	57482	57496	21510	21496	5.3	28.3
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	100	18	0	0	5251	5268	22636	22653	0.12	33.7
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	90.476	21	2	0	50988	51008	1869	1889	1.5	30.1
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	100	16	0	0	61253	61268	7998	8013	1.5	30.1
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	94.737	19	1	0	18257	18275	19587	19569	1.5	30.1
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	90	20	2	0	31901	31920	2011	2030	5.1	28.3
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	100	15	0	0	35502	35516	2591	2605	5.1	28.3
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	100	15	0	0	58196	58210	8393	8379	5.1	28.3
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	100	15	0	0	20319	20333	9358	9344	5.1	28.3
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	94.444	18	1	0	47525	47542	11330	11347	5.1	28.3
NODE_23_length_63059_cov_8.245966	IncX-SG17-135.gb	100	15	0	0	35280	35294	13286	13272	5.1	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	90.476	21	2	0	34071	34091	778	758	1.3	30.1
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	94.737	19	1	0	47938	47956	11065	11083	1.3	30.1
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	100	16	0	0	38656	38671	14278	14263	1.3	30.1
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	82.143	28	5	0	25555	25582	340	367	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	90	20	2	0	31336	31355	1194	1175	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	85.185	27	3	1	42658	42683	1520	1546	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	90	20	2	0	12167	12186	2732	2751	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	86.957	23	3	0	35061	35083	3810	3788	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	100	15	0	0	7568	7582	10753	10767	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	90	20	2	0	9491	9510	10789	10770	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	90	20	2	0	8246	8265	21314	21333	4.4	28.3
NODE_24_length_54411_cov_5.632603	IncX-SG17-135.gb	86.957	23	3	0	44399	44421	27087	27109	4.4	28.3
NODE_25_length_48474_cov_6.791352	IncX-SG17-135.gb	84.615	26	4	0	9584	9609	8127	8152	1.1	30.1
NODE_25_length_48474_cov_6.791352	IncX-SG17-135.gb	94.737	19	1	0	23807	23825	10040	10022	1.1	30.1
NODE_25_length_48474_cov_6.791352	IncX-SG17-135.gb	90.476	21	2	0	26303	26323	13210	13190	1.1	30.1
NODE_25_length_48474_cov_6.791352	IncX-SG17-135.gb	100	15	0	0	11095	11109	9160	9146	3.9	28.3
NODE_26_length_46737_cov_7.799190	IncX-SG17-135.gb	100	17	0	0	16951	16967	1761	1777	0.31	31.9
NODE_26_length_46737_cov_7.799190	IncX-SG17-135.gb	94.737	19	1	0	36009	36027	13741	13723	1.1	30.1
NODE_26_length_46737_cov_7.799190	IncX-SG17-135.gb	100	16	0	0	15668	15683	19737	19752	1.1	30.1
NODE_26_length_46737_cov_7.799190	IncX-SG17-135.gb	100	15	0	0	15356	15370	187	201	3.8	28.3
NODE_26_length_46737_cov_7.799190	IncX-SG17-135.gb	84	25	4	0	16034	16058	10447	10423	3.8	28.3
NODE_26_length_46737_cov_7.799190	IncX-SG17-135.gb	100	15	0	0	18588	18602	17597	17583	3.8	28.3
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	95.455	22	1	0	16851	16872	12942	12921	0.016	35.6
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	94.737	19	1	0	8485	8503	1815	1797	0.66	30.1
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	16	0	0	8577	8592	23123	23108	0.66	30.1
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	15	0	0	9760	9774	15632	15646	2.3	28.3
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	90	20	2	0	14125	14144	15740	15759	2.3	28.3
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	15	0	0	11154	11168	16108	16094	2.3	28.3
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	14	0	0	10973	10986	1102	1115	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	14	0	0	7812	7825	4636	4649	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	94.118	17	1	0	5930	5946	10126	10142	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	14	0	0	3459	3472	12196	12183	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	89.474	19	2	0	3636	3654	12257	12275	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	14	0	0	13850	13863	13115	13102	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	14	0	0	20970	20983	13185	13172	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	14	0	0	25473	25486	13314	13327	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	100	14	0	0	13945	13958	14174	14187	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	89.474	19	2	0	7341	7359	21090	21108	8.1	26.5
NODE_27_length_28639_cov_5.881358	IncX-SG17-135.gb	78.125	32	7	0	19799	19830	26433	26464	8.1	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	15	0	0	4548	4562	10994	11008	2.2	28.3
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	15	0	0	3880	3894	14409	14395	2.2	28.3
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	15	0	0	18263	18277	16100	16114	2.2	28.3
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	15	0	0	12789	12803	20611	20625	2.2	28.3
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	27047	27060	215	202	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	11700	11713	4743	4730	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	94.118	17	1	0	7092	7108	9565	9581	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	94.118	17	1	0	11453	11469	9820	9836	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	18786	18799	10261	10274	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	83.333	24	4	0	1829	1852	10796	10819	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	22162	22175	12641	12628	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	20570	20583	14217	14230	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	8148	8161	16359	16372	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	94.118	17	1	0	26549	26565	19583	19599	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	94.118	17	1	0	4988	5004	22299	22315	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	6367	6380	23662	23649	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	14663	14676	23793	23780	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	94.118	17	1	0	4988	5004	24374	24390	7.7	26.5
NODE_28_length_27333_cov_4.892372	IncX-SG17-135.gb	100	14	0	0	7338	7351	27101	27088	7.7	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	100	16	0	0	3369	3384	5034	5019	0.62	30.1
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	87.5	24	3	0	25259	25282	21124	21147	0.62	30.1
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	94.444	18	1	0	1860	1877	1373	1356	2.1	28.3
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	94.444	18	1	0	6475	6492	19735	19752	2.1	28.3
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	94.118	17	1	0	15278	15294	6633	6617	7.5	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	86.957	23	0	1	697	716	7564	7586	7.5	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	100	14	0	0	8404	8417	13471	13458	7.5	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	100	14	0	0	12631	12644	13636	13649	7.5	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	89.474	19	2	0	1881	1899	17979	17961	7.5	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	89.474	19	2	0	1881	1899	18648	18630	7.5	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	89.474	19	2	0	18876	18894	19756	19738	7.5	26.5
NODE_29_length_26527_cov_7.571834	IncX-SG17-135.gb	100	14	0	0	7918	7931	20283	20296	7.5	26.5
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	100	91	0	0	446683	446773	26743	26833	2.00E-40	165
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	92.593	27	1	1	297580	297606	3170	3195	0.07	37.4
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	92	25	2	0	208111	208135	22821	22845	0.07	37.4
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	92	25	2	0	208111	208135	24896	24920	0.07	37.4
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	91.667	24	2	0	136383	136406	2636	2659	0.24	35.6
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	100	19	0	0	157340	157358	9434	9416	0.24	35.6
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	95.238	21	1	0	322815	322835	20404	20384	0.85	33.7
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	95.238	21	1	0	208181	208201	22905	22925	0.85	33.7
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	95.238	21	1	0	207832	207852	23939	23959	0.85	33.7
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	95	20	1	0	366831	366850	1484	1465	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	90.909	22	2	0	283190	283211	5475	5496	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	95	20	1	0	2355	2374	7643	7662	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	83.871	31	3	1	149018	149048	9158	9130	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	83.333	30	5	0	217548	217577	10983	11012	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	95	20	1	0	221955	221974	13095	13114	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	91.667	24	1	1	426677	426700	13203	13225	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	100	17	0	0	148214	148230	19253	19237	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	100	17	0	0	160190	160206	22741	22725	3	31.9
NODE_2_length_446773_cov_6.565413	IncX-SG17-135.gb	100	17	0	0	221576	221592	24803	24787	3	31.9
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	16	0	0	16123	16138	7678	7663	0.56	30.1
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	90.476	21	2	0	12040	12060	23106	23126	0.56	30.1
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	15	0	0	1483	1497	20962	20948	2	28.3
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	15	0	0	1408	1422	25559	25545	2	28.3
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	15	0	0	1408	1422	25596	25582	2	28.3
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	15	0	0	1408	1422	25670	25656	2	28.3
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	15	0	0	1408	1422	25707	25693	2	28.3
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	15	0	0	1408	1422	26077	26063	2	28.3
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	15	0	0	1408	1422	26114	26100	2	28.3
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	14	0	0	20985	20998	6275	6288	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	94.118	17	1	0	7546	7562	10987	11003	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	89.474	19	2	0	7524	7542	12158	12140	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	94.118	17	1	0	10514	10530	12300	12316	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	89.474	19	2	0	10729	10747	14316	14334	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	14	0	0	6135	6148	15149	15162	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	94.118	17	1	0	17348	17364	20362	20378	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	86.364	22	3	0	11298	11319	23982	24003	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	14	0	0	18491	18504	24067	24054	6.8	26.5
NODE_30_length_24176_cov_8.362757	IncX-SG17-135.gb	100	14	0	0	354	367	25515	25528	6.8	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	100	16	0	0	20426	20441	15282	15267	0.49	30.1
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	100	16	0	0	20419	20434	26898	26913	0.49	30.1
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	95	20	0	1	15535	15553	2122	2103	1.7	28.3
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	88	25	2	1	5278	5301	23008	22984	1.7	28.3
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	100	14	0	0	16809	16822	1114	1127	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	100	14	0	0	984	997	1218	1205	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	100	14	0	0	2085	2098	2656	2669	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	89.474	19	2	0	5489	5507	3301	3283	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	94.118	17	1	0	18593	18609	3994	3978	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	100	14	0	0	19821	19834	4490	4477	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	94.118	17	1	0	4015	4031	15550	15566	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	83.333	24	4	0	20200	20223	17510	17533	6	26.5
NODE_31_length_21063_cov_1.481261	IncX-SG17-135.gb	100	14	0	0	20707	20720	25062	25075	6	26.5
NODE_32_length_20474_cov_5.901487	IncX-SG17-135.gb	84.615	26	4	0	5485	5510	14861	14836	0.48	30.1
NODE_32_length_20474_cov_5.901487	IncX-SG17-135.gb	100	14	0	0	2530	2543	8472	8485	5.8	26.5
NODE_32_length_20474_cov_5.901487	IncX-SG17-135.gb	100	14	0	0	17170	17183	15886	15873	5.8	26.5
NODE_32_length_20474_cov_5.901487	IncX-SG17-135.gb	94.118	17	1	0	3883	3899	19524	19540	5.8	26.5
NODE_32_length_20474_cov_5.901487	IncX-SG17-135.gb	100	14	0	0	78	91	24681	24694	5.8	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	17564	0	0	1	17564	17564	1	0	31675
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	92	0	0	17565	17656	27511	27420	2.26E-42	167
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	43	0	0	16043	16085	1445	1403	9.01E-16	78.8
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	43	0	0	16120	16162	1522	1480	9.01E-16	78.8
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	86.207	29	4	0	11756	11784	4948	4920	0.01	35.6
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	86.207	29	4	0	12617	12645	5809	5781	0.01	35.6
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	70.175	57	1	2	6320	6368	11197	11245	0.12	31.9
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	77.273	44	8	1	17558	17601	26735	26776	0.12	31.9
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	82.759	29	5	0	63	91	15527	15555	0.41	30.1
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	82.759	29	5	0	2010	2038	17474	17502	0.41	30.1
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	15	0	0	78	92	18949	18963	1.4	28.3
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	16283	16296	1269	1282	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	86.364	22	3	0	12622	12643	4181	4160	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	86.364	22	3	0	13384	13405	4943	4922	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	4690	4703	9864	9851	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	5396	5409	11287	11300	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	6265	6278	12156	12169	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	7701	7714	12875	12862	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	78	91	18280	18293	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	2010	2023	18293	18280	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	94.118	17	1	0	2007	2023	18965	18949	5	26.5
NODE_33_length_17656_cov_13.514888	IncX-SG17-135.gb	100	14	0	0	4954	4967	27231	27218	5	26.5
NODE_34_length_13281_cov_1.513419	IncX-SG17-135.gb	95.238	21	1	0	3307	3327	3706	3686	0.025	33.7
NODE_34_length_13281_cov_1.513419	IncX-SG17-135.gb	100	18	0	0	6062	6079	15284	15267	0.025	33.7
NODE_34_length_13281_cov_1.513419	IncX-SG17-135.gb	87.097	31	1	2	555	583	1243	1272	0.088	31.9
NODE_34_length_13281_cov_1.513419	IncX-SG17-135.gb	100	14	0	0	2153	2166	11424	11411	3.8	26.5
NODE_34_length_13281_cov_1.513419	IncX-SG17-135.gb	100	14	0	0	7612	7625	19488	19475	3.8	26.5
NODE_35_length_10439_cov_5.908968	IncX-SG17-135.gb	91.304	23	1	1	5919	5941	10901	10880	0.24	30.1
NODE_35_length_10439_cov_5.908968	IncX-SG17-135.gb	86.957	23	3	0	1815	1837	14851	14829	0.84	28.3
NODE_35_length_10439_cov_5.908968	IncX-SG17-135.gb	100	14	0	0	7869	7882	20956	20943	2.9	26.5
NODE_35_length_10439_cov_5.908968	IncX-SG17-135.gb	100	14	0	0	5589	5602	21791	21778	2.9	26.5
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	90.476	21	2	0	1029	1049	17824	17844	0.18	30.1
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	90.476	21	2	0	1029	1049	18493	18513	0.18	30.1
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	94.118	17	1	0	7475	7491	9975	9959	2.2	26.5
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	100	14	0	0	1470	1483	9979	9966	2.2	26.5
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	81.481	27	5	0	6005	6031	10338	10312	2.2	26.5
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	89.474	19	2	0	7149	7167	17117	17099	2.2	26.5
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	93.75	16	1	0	4737	4752	2789	2804	7.7	24.7
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	88.889	18	2	0	84	101	7047	7064	7.7	24.7
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	77.419	31	7	0	550	580	8034	8004	7.7	24.7
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	100	13	0	0	3830	3842	9804	9816	7.7	24.7
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	93.75	16	1	0	560	575	9954	9939	7.7	24.7
NODE_36_length_7860_cov_46.319990	IncX-SG17-135.gb	93.75	16	1	0	6449	6464	10403	10418	7.7	24.7
